"county","fips","candidate","state","pct_report","votes","total_votes","pct","lead"
"Lyon County","27083","Hillary Clinton","MN",1,3825,12129,0.31535988127628,"Donald Trump"
"Salem city","51775","Donald Trump","VA",1,7225,12129,0.595679775744084,"Donald Trump"
"Salem city","51775","Hillary Clinton","VA",1,4212,12129,0.347266881028939,"Donald Trump"
"Weakley County","47183","Donald Trump","TN",1,9001,12127,0.742228086088893,"Donald Trump"
"Weakley County","47183","Hillary Clinton","TN",1,2770,12127,0.22841593139276,"Donald Trump"
"Iowa County","55049","Hillary Clinton","WI",1,6669,12123,0.55011135857461,"Hillary Clinton"
"Iowa County","55049","Donald Trump","WI",1,4809,12123,0.396683989111606,"Hillary Clinton"
"Stark County","38089","Donald Trump","ND",1,9718,12115,0.802146099876187,"Donald Trump"
"Stark County","38089","Hillary Clinton","ND",1,1745,12115,0.144036318613289,"Donald Trump"
"Cocke County","47029","Donald Trump","TN",1,9791,12108,0.808638916418897,"Donald Trump"
"Cocke County","47029","Hillary Clinton","TN",1,1980,12108,0.163528245787909,"Donald Trump"
"Jackson County","54035","Donald Trump","WV",1,8959,12108,0.739924017178725,"Donald Trump"
"Jackson County","54035","Hillary Clinton","WV",1,2648,12108,0.218698381235547,"Donald Trump"
"Bradford County","12007","Donald Trump","FL",1,8913,12098,0.736733344354439,"Donald Trump"
"Bradford County","12007","Hillary Clinton","FL",1,2924,12098,0.241692841792032,"Donald Trump"
"Union County","45087","Donald Trump","SC",1,7058,12087,0.5839331513196,"Donald Trump"
"Union County","45087","Hillary Clinton","SC",1,4727,12087,0.391081327045586,"Donald Trump"
"St. James Parish","22093","Hillary Clinton","LA",1,6418,12085,0.531071576334299,"Hillary Clinton"
"St. James Parish","22093","Donald Trump","LA",1,5456,12085,0.451468762929251,"Hillary Clinton"
"Cleburne County","5023","Donald Trump","AR",1,9454,12081,0.782551113318434,"Donald Trump"
"Cleburne County","5023","Hillary Clinton","AR",1,2101,12081,0.173909444582402,"Donald Trump"
"Union County","13291","Donald Trump","GA",1,9849,12039,0.818091203588338,"Donald Trump"
"Union County","13291","Hillary Clinton","GA",1,1962,12039,0.162970346374284,"Donald Trump"
"Hardin County","39065","Donald Trump","OH",1,8541,12014,0.710920592641918,"Donald Trump"
"Hardin County","39065","Hillary Clinton","OH",1,2870,12014,0.238887964041951,"Donald Trump"
"Knox County","21121","Donald Trump","KY",1,9885,12012,0.822927072927073,"Donald Trump"
"Knox County","21121","Hillary Clinton","KY",1,1761,12012,0.146603396603397,"Donald Trump"
"Fannin County","48147","Donald Trump","TX",1,9536,11972,0.796525225526228,"Donald Trump"
"Fannin County","48147","Hillary Clinton","TX",1,2123,11972,0.177330437687939,"Donald Trump"
"King George County","51099","Donald Trump","VA",1,7338,11967,0.613186262221108,"Donald Trump"
"King George County","51099","Hillary Clinton","VA",1,4002,11967,0.334419654048634,"Donald Trump"
"Waushara County","55137","Donald Trump","WI",1,7669,11961,0.64116712649444,"Donald Trump"
"Waushara County","55137","Hillary Clinton","WI",1,3802,11961,0.317866399130507,"Donald Trump"
"Franklin County","1059","Donald Trump","AL",1,9466,11955,0.791802593057298,"Donald Trump"
"Franklin County","1059","Hillary Clinton","AL",1,2197,11955,0.183772480133835,"Donald Trump"
"Madison County","13195","Donald Trump","GA",1,9195,11945,0.769778149853495,"Donald Trump"
"Madison County","13195","Hillary Clinton","GA",1,2423,11945,0.202846379238175,"Donald Trump"
"Todd County","27153","Donald Trump","MN",1,8485,11944,0.710398526456798,"Donald Trump"
"Todd County","27153","Hillary Clinton","MN",1,2783,11944,0.233004018754186,"Donald Trump"
"Graham County","4009","Donald Trump","AZ",1,8025,11939,0.672166848144736,"Donald Trump"
"Graham County","4009","Hillary Clinton","AZ",1,3301,11939,0.276488818158975,"Donald Trump"
"Hot Spring County","5059","Donald Trump","AR",1,8153,11909,0.684608279452515,"Donald Trump"
"Hot Spring County","5059","Hillary Clinton","AR",1,3137,11909,0.263414224536065,"Donald Trump"
"Copiah County","28029","Hillary Clinton","MS",1,6203,11906,0.520997816227112,"Hillary Clinton"
"Copiah County","28029","Donald Trump","MS",1,5576,11906,0.468335293129515,"Hillary Clinton"
"Oceana County","26127","Donald Trump","MI",1,7228,11903,0.607241871797026,"Donald Trump"
"Oceana County","26127","Hillary Clinton","MI",1,3973,11903,0.333781399647148,"Donald Trump"
"Clinton County","18023","Donald Trump","IN",1,8530,11896,0.717047747141896,"Donald Trump"
"Clinton County","18023","Hillary Clinton","IN",1,2819,11896,0.236970410221923,"Donald Trump"
"Morgan County","8087","Donald Trump","CO",1,8104,11888,0.681695827725437,"Donald Trump"
"Morgan County","8087","Hillary Clinton","CO",1,3128,11888,0.263122476446837,"Donald Trump"
"Fairfax city","51600","Hillary Clinton","VA",1,7363,11854,0.621140543276531,"Hillary Clinton"
"Fairfax city","51600","Donald Trump","VA",1,3695,11854,0.311709127720601,"Hillary Clinton"
"Morehouse Parish","22067","Donald Trump","LA",1,6502,11852,0.548599392507594,"Donald Trump"
"Morehouse Parish","22067","Hillary Clinton","LA",1,5155,11852,0.434947688153898,"Donald Trump"
"Martin County","37117","Donald Trump","NC",1,5874,11852,0.495612554843064,"Donald Trump"
"Martin County","37117","Hillary Clinton","NC",1,5814,11852,0.490550118123523,"Donald Trump"
"Lawrence County","46081","Donald Trump","SD",1,7411,11842,0.625823340651917,"Donald Trump"
"Lawrence County","46081","Hillary Clinton","SD",1,3356,11842,0.283398074649552,"Donald Trump"
"Pontotoc County","28115","Donald Trump","MS",1,9442,11811,0.799424265515198,"Donald Trump"
"Pontotoc County","28115","Hillary Clinton","MS",1,2123,11811,0.179747692828719,"Donald Trump"
"Matagorda County","48321","Donald Trump","TX",1,8147,11779,0.69165463961287,"Donald Trump"
"Matagorda County","48321","Hillary Clinton","TX",1,3357,11779,0.284998726547245,"Donald Trump"
"White County","13311","Donald Trump","GA",1,9751,11771,0.828391810381446,"Donald Trump"
"White County","13311","Hillary Clinton","GA",1,1672,11771,0.142044006456546,"Donald Trump"
"Fannin County","13111","Donald Trump","GA",1,9622,11764,0.817919075144509,"Donald Trump"
"Fannin County","13111","Hillary Clinton","GA",1,1920,11764,0.163209792587555,"Donald Trump"
"Wabasha County","27157","Donald Trump","MN",1,6989,11764,0.594100646038762,"Donald Trump"
"Wabasha County","27157","Hillary Clinton","MN",1,3866,11764,0.328629717783067,"Donald Trump"
"Pointe Coupee Parish","22077","Donald Trump","LA",1,6789,11761,0.577246832752317,"Donald Trump"
"Pointe Coupee Parish","22077","Hillary Clinton","LA",1,4764,11761,0.405067596292832,"Donald Trump"
"San Benito County","6069","Hillary Clinton","CA",1,6751,11758,0.574162272495322,"Hillary Clinton"
"San Benito County","6069","Donald Trump","CA",1,4358,11758,0.370641265521347,"Hillary Clinton"
"Lyon County","20111","Donald Trump","KS",1,6354,11745,0.540996168582375,"Donald Trump"
"Lyon County","20111","Hillary Clinton","KS",1,4456,11745,0.379395487441464,"Donald Trump"
"Juneau County","55057","Donald Trump","WI",1,7188,11736,0.612474437627812,"Donald Trump"
"Juneau County","55057","Hillary Clinton","WI",1,4100,11736,0.349352419904567,"Donald Trump"
"Caldwell County","48055","Donald Trump","TX",1,6516,11709,0.556495003843197,"Donald Trump"
"Caldwell County","48055","Hillary Clinton","TX",1,4663,11709,0.398240669570416,"Donald Trump"
"Dillon County","45033","Hillary Clinton","SC",1,5832,11696,0.498632010943912,"Hillary Clinton"
"Dillon County","45033","Donald Trump","SC",1,5637,11696,0.481959644322845,"Hillary Clinton"
"Starr County","48427","Hillary Clinton","TX",1,9246,11691,0.79086476777008,"Hillary Clinton"
"Starr County","48427","Donald Trump","TX",1,2218,11691,0.189718586947224,"Hillary Clinton"
"Dawson County","13085","Donald Trump","GA",1,9880,11680,0.845890410958904,"Donald Trump"
"Dawson County","13085","Hillary Clinton","GA",1,1444,11680,0.123630136986301,"Donald Trump"
"Codington County","46029","Donald Trump","SD",1,7764,11669,0.665352643756963,"Donald Trump"
"Codington County","46029","Hillary Clinton","SD",1,3174,11669,0.272002742308681,"Donald Trump"
"Ellis County","20051","Donald Trump","KS",1,8311,11660,0.712778730703259,"Donald Trump"
"Ellis County","20051","Hillary Clinton","KS",1,2669,11660,0.228902229845626,"Donald Trump"
"Geneva County","1061","Donald Trump","AL",1,9967,11659,0.854876061411785,"Donald Trump"
"Geneva County","1061","Hillary Clinton","AL",1,1522,11659,0.130542928209967,"Donald Trump"
"Edgefield County","45037","Donald Trump","SC",1,6842,11644,0.587598763311577,"Donald Trump"
"Edgefield County","45037","Hillary Clinton","SC",1,4491,11644,0.385692201992442,"Donald Trump"
"Lamoille County","50015","Hillary Clinton","VT",1,7241,11641,0.622025599175329,"Hillary Clinton"
"Lamoille County","50015","Donald Trump","VT",1,3570,11641,0.306674684305472,"Hillary Clinton"
"Crook County","41013","Donald Trump","OR",1,8388,11638,0.720742395600619,"Donald Trump"
"Crook County","41013","Hillary Clinton","OR",1,2591,11638,0.222632754768861,"Donald Trump"
"Montgomery County","20125","Donald Trump","KS",1,8466,11623,0.728383377785426,"Donald Trump"
"Montgomery County","20125","Hillary Clinton","KS",1,2557,11623,0.219994837821561,"Donald Trump"
"Meade County","46093","Donald Trump","SD",1,8441,11621,0.726357456329059,"Donald Trump"
"Meade County","46093","Hillary Clinton","SD",1,2223,11621,0.191291627226573,"Donald Trump"
"Cass County","48067","Donald Trump","TX",1,9182,11606,0.791142512493538,"Donald Trump"
"Cass County","48067","Hillary Clinton","TX",1,2250,11606,0.193865242116147,"Donald Trump"
"Pike County","39131","Donald Trump","OH",1,7669,11513,0.666116563884305,"Donald Trump"
"Pike County","39131","Hillary Clinton","OH",1,3443,11513,0.299053244158777,"Donald Trump"
"Jefferson County","16051","Donald Trump","ID",1,8436,11471,0.735419754162671,"Donald Trump"
"Jefferson County","16051","Hillary Clinton","ID",1,976,11471,0.0850841251852498,"Donald Trump"
"Montgomery County","37123","Donald Trump","NC",1,7070,11449,0.617521180889161,"Donald Trump"
"Montgomery County","37123","Hillary Clinton","NC",1,4108,11449,0.358808629574635,"Donald Trump"
"Montgomery County","21173","Donald Trump","KY",1,7856,11444,0.686473261097518,"Donald Trump"
"Montgomery County","21173","Hillary Clinton","KY",1,3158,11444,0.275952464173366,"Donald Trump"
"Marion County","28091","Donald Trump","MS",1,7697,11443,0.672638294153631,"Donald Trump"
"Marion County","28091","Hillary Clinton","MS",1,3572,11443,0.312155903172245,"Donald Trump"
"Mendocino County","6045","Hillary Clinton","CA",1,6905,11435,0.603847835592479,"Hillary Clinton"
"Mendocino County","6045","Donald Trump","CA",1,3571,11435,0.312286838653258,"Hillary Clinton"
"Dukes County","25007","Hillary Clinton","MA",1,8338,11434,0.729228616407207,"Hillary Clinton"
"Dukes County","25007","Donald Trump","MA",1,2474,11434,0.216372223193983,"Hillary Clinton"
"Hubbard County","27057","Donald Trump","MN",1,7269,11423,0.636347719513263,"Donald Trump"
"Hubbard County","27057","Hillary Clinton","MN",1,3432,11423,0.300446467652981,"Donald Trump"
"Anderson County","21005","Donald Trump","KY",1,8242,11420,0.721716287215412,"Donald Trump"
"Anderson County","21005","Hillary Clinton","KY",1,2634,11420,0.230647985989492,"Donald Trump"
"Simpson County","28127","Donald Trump","MS",1,7393,11416,0.64759985984583,"Donald Trump"
"Simpson County","28127","Hillary Clinton","MS",1,3871,11416,0.339085494043448,"Donald Trump"
"Miller County","29131","Donald Trump","MO",1,9285,11414,0.813474680217277,"Donald Trump"
"Miller County","29131","Hillary Clinton","MO",1,1750,11414,0.153320483616611,"Donald Trump"
"Mineral County","54057","Donald Trump","WV",1,8957,11410,0.78501314636284,"Donald Trump"
"Mineral County","54057","Hillary Clinton","WV",1,2019,11410,0.176950043821209,"Donald Trump"
"Marshall County","47117","Donald Trump","TN",1,8167,11402,0.716277845991931,"Donald Trump"
"Marshall County","47117","Hillary Clinton","TN",1,2848,11402,0.249780740221014,"Donald Trump"
"Tate County","28137","Donald Trump","MS",1,7385,11389,0.648432698217578,"Donald Trump"
"Tate County","28137","Hillary Clinton","MS",1,3804,11389,0.334006497497585,"Donald Trump"
"Curry County","35009","Donald Trump","NM",1,7560,11383,0.664148291311605,"Donald Trump"
"Curry County","35009","Hillary Clinton","NM",1,2776,11383,0.243872441359923,"Donald Trump"
"Union County","28145","Donald Trump","MS",1,9161,11374,0.805433444698435,"Donald Trump"
"Union County","28145","Hillary Clinton","MS",1,1969,11374,0.173114119922631,"Donald Trump"
"Washington County","18175","Donald Trump","IN",1,8206,11333,0.72408012000353,"Donald Trump"
"Washington County","18175","Hillary Clinton","IN",1,2636,11333,0.232595076325774,"Donald Trump"
"Haralson County","13143","Donald Trump","GA",1,9579,11317,0.846425731200848,"Donald Trump"
"Haralson County","13143","Hillary Clinton","GA",1,1474,11317,0.130246531766369,"Donald Trump"
"Taylor County","21217","Donald Trump","KY",1,8320,11304,0.736022646850672,"Donald Trump"
"Taylor County","21217","Hillary Clinton","KY",1,2553,11304,0.225849256900212,"Donald Trump"
"Clay County","18021","Donald Trump","IN",1,8528,11259,0.757438493649525,"Donald Trump"
"Clay County","18021","Hillary Clinton","IN",1,2306,11259,0.204813926636469,"Donald Trump"
"Fairfield County","45039","Hillary Clinton","SC",1,6936,11252,0.616423746889442,"Hillary Clinton"
"Fairfield County","45039","Donald Trump","SC",1,4024,11252,0.357625311055812,"Hillary Clinton"
"Wasco County","41065","Donald Trump","OR",1,5721,11251,0.508488134388054,"Donald Trump"
"Wasco County","41065","Hillary Clinton","OR",1,4634,11251,0.41187450004444,"Donald Trump"
"Saline County","17165","Donald Trump","IL",1,8248,11234,0.734199750756632,"Donald Trump"
"Saline County","17165","Hillary Clinton","IL",1,2551,11234,0.227078511661029,"Donald Trump"
"Winneshiek County","19191","Donald Trump","IA",1,5332,11217,0.475349915307123,"Donald Trump"
"Winneshiek County","19191","Hillary Clinton","IA",1,5238,11217,0.466969778015512,"Donald Trump"
"Jo Daviess County","17085","Donald Trump","IL",1,6113,11177,0.546926724523575,"Donald Trump"
"Jo Daviess County","17085","Hillary Clinton","IL",1,4452,11177,0.398317974411738,"Donald Trump"
"Wasatch County","49051","Donald Trump","UT",1,5627,11149,0.504708942506054,"Donald Trump"
"Wasatch County","49051","Hillary Clinton","UT",1,2800,11149,0.251143600322899,"Donald Trump"
"Washington County","12133","Donald Trump","FL",1,8630,11144,0.774407753050969,"Donald Trump"
"Washington County","12133","Hillary Clinton","FL",1,2261,11144,0.202889447236181,"Donald Trump"
"Staunton city","51790","Hillary Clinton","VA",1,5329,11144,0.478194544149318,"Hillary Clinton"
"Staunton city","51790","Donald Trump","VA",1,5129,11144,0.460247666905958,"Hillary Clinton"
"Fredericksburg city","51630","Hillary Clinton","VA",1,6690,11135,0.600808262236192,"Hillary Clinton"
"Fredericksburg city","51630","Donald Trump","VA",1,3731,11135,0.335069600359228,"Hillary Clinton"
"Giles County","47055","Donald Trump","TN",1,7964,11120,0.716187050359712,"Donald Trump"
"Giles County","47055","Hillary Clinton","TN",1,2915,11120,0.262140287769784,"Donald Trump"
"Jennings County","18079","Donald Trump","IN",1,8222,11115,0.739721097615834,"Donald Trump"
"Jennings County","18079","Hillary Clinton","IN",1,2364,11115,0.212685560053981,"Donald Trump"
"Hendry County","12051","Donald Trump","FL",1,6192,11106,0.557536466774716,"Donald Trump"
"Hendry County","12051","Hillary Clinton","FL",1,4610,11106,0.415090941833243,"Donald Trump"
"Decatur County","18031","Donald Trump","IN",1,8488,11095,0.765029292474087,"Donald Trump"
"Decatur County","18031","Hillary Clinton","IN",1,2121,11095,0.191167192429022,"Donald Trump"
"Adams County","39001","Donald Trump","OH",1,8445,11063,0.76335532857272,"Donald Trump"
"Adams County","39001","Hillary Clinton","OH",1,2293,11063,0.207267468137033,"Donald Trump"
"Fayette County","48149","Donald Trump","TX",1,8648,11029,0.784114606945326,"Donald Trump"
"Fayette County","48149","Hillary Clinton","TX",1,2127,11029,0.192855199927464,"Donald Trump"
"Chaffee County","8015","Donald Trump","CO",1,5283,10999,0.480316392399309,"Donald Trump"
"Chaffee County","8015","Hillary Clinton","CO",1,4773,10999,0.433948540776434,"Donald Trump"
"Franklin County","18047","Donald Trump","IN",1,8665,10990,0.788444040036397,"Donald Trump"
"Franklin County","18047","Hillary Clinton","IN",1,1967,10990,0.178980891719745,"Donald Trump"
"Orleans County","50019","Hillary Clinton","VT",1,5181,10988,0.471514379322898,"Hillary Clinton"
"Orleans County","50019","Donald Trump","VT",1,5158,10988,0.469421186749181,"Hillary Clinton"
"Fillmore County","27045","Donald Trump","MN",1,6271,10976,0.571337463556851,"Donald Trump"
"Fillmore County","27045","Hillary Clinton","MN",1,3872,10976,0.352769679300292,"Donald Trump"
"Sumter County","13261","Hillary Clinton","GA",1,5520,10973,0.503052948145448,"Hillary Clinton"
"Sumter County","13261","Donald Trump","GA",1,5275,10973,0.480725416932471,"Hillary Clinton"
"Madison County","37115","Donald Trump","NC",1,6735,10966,0.614171074229436,"Donald Trump"
"Madison County","37115","Hillary Clinton","NC",1,3899,10966,0.355553529089914,"Donald Trump"
