State,County,Votes_Left,Votes_Right,Total_shootings,Normalized_Shootings_rate,FIPS
Ohio,Mahoning County,58601,56346,2,0.002,39099
Ohio,Marion County,18526,8089,0,0.000,01093
Ohio,Medina County,63451,39326,2,0.002,39103
Ohio,Meigs County,8163,2452,0,0.000,39105
Ohio,Mercer County,19145,3981,2,0.008,17131
Ohio,Miami County,40531,15420,2,0.003,18103
Ohio,Monroe County,5392,1597,0,0.000,01099
Ohio,Montgomery County,126085,131592,22,0.008,01101
Ohio,Morgan County,4932,1703,0,0.000,01103
Ohio,Morrow County,13784,3988,0,0.000,39117
Ohio,Muskingum County,27334,11755,1,0.002,39119
Ohio,Noble County,5024,1156,0,0.000,18113
Ohio,Ottawa County,14285,8847,0,0.000,20143
Ohio,Paulding County,6927,2172,0,0.000,13223
Ohio,Perry County,11959,4006,1,0.006,01105
Ohio,Pickaway County,20059,7167,1,0.003,39129
Ohio,Pike County,8872,3051,5,0.038,01109
Ohio,Portage County,45034,34935,2,0.002,39133
Ohio,Preble County,16697,4435,0,0.000,39135
Ohio,Putnam County,16218,3152,0,0.000,12107
Ohio,Richland County,40534,17231,6,0.009,17159
Ohio,Ross County,21687,10345,0,0.000,39141
Ohio,Sandusky County,18487,10391,0,0.000,39143
Ohio,Scioto County,21926,8876,0,0.000,39145
Ohio,Seneca County,16739,8147,1,0.004,36099
Ohio,Shelby County,19988,4399,0,0.000,01117
Ohio,Stark County,108610,74336,4,0.002,17175
Ohio,Summit County,122023,148151,15,0.005,08117
Ohio,Trumbull County,53756,43534,7,0.007,39155
Ohio,Tuscarawas County,29519,12643,1,0.002,39157
Ohio,Union County,21233,10985,0,0.000,05139
Ohio,Van Wert County,11470,3026,1,0.006,39161
Ohio,Vinton County,4525,1306,0,0.000,39163
Ohio,Warren County,85069,45040,1,0.001,13301
Ohio,Washington County,21798,9114,1,0.003,01129
Ohio,Wayne County,33618,24040,1,0.002,13305
Ohio,Williams County,13218,4726,1,0.005,38105
Ohio,Wood County,34815,29797,2,0.003,39173
Ohio,Wyandot County,8248,2690,0,0.000,39175
Oklahoma,Adair County,5560,1382,2,0.026,19001
Oklahoma,Alfalfa County,1978,231,0,0.000,40003
Oklahoma,Atoka County,4543,761,2,0.034,40005
Oklahoma,Beaver County,1964,190,0,0.000,40007
Oklahoma,Beckham County,6753,1048,1,0.012,40009
Oklahoma,Blaine County,3133,688,0,0.000,16013
Oklahoma,Bryan County,12319,3317,1,0.006,13029
Oklahoma,Caddo County,7006,2666,1,0.009,40015
Oklahoma,Canadian County,43481,16729,3,0.005,40017
Oklahoma,Carter County,14699,4470,4,0.019,21043
Oklahoma,Cherokee County,11210,6023,7,0.037,01019
Oklahoma,Choctaw County,4696,1081,3,0.047,01023
Oklahoma,Cimarron County,966,70,0,0.000,40025
Oklahoma,Cleveland County,66569,49754,8,0.006,05025
Oklahoma,Coal County,2091,373,2,0.074,40029
Oklahoma,Comanche County,20894,13743,5,0.013,20033
Oklahoma,Cotton County,2117,393,0,0.000,40033
Oklahoma,Craig County,4686,1217,1,0.015,40035
Oklahoma,Creek County,23269,6570,7,0.021,40037
Oklahoma,Custer County,8051,2365,1,0.009,08027
Oklahoma,Delaware County,13532,3470,3,0.016,18035
Oklahoma,Dewey County,2121,213,1,0.039,40043
Oklahoma,Ellis County,1686,162,0,0.000,20051
Oklahoma,Garfield County,16956,4915,3,0.012,08045
Oklahoma,Garvin County,8863,1864,1,0.008,40049
Oklahoma,Grady County,18499,4131,5,0.020,13131
Oklahoma,Grant County,1916,280,1,0.041,05053
Oklahoma,Greer County,1604,328,0,0.000,40055
Oklahoma,Harmon County,747,177,0,0.000,40057
Oklahoma,Harper County,1324,136,0,0.000,20077
Oklahoma,Haskell County,4158,782,0,0.000,20081
Oklahoma,Hughes County,3875,919,1,0.019,40063
Oklahoma,Jackson County,6391,1645,0,0.000,01071
Oklahoma,Jefferson County,2023,319,0,0.000,01073
Oklahoma,Johnston County,3431,736,1,0.022,37101
Oklahoma,Kay County,12829,4037,2,0.011,40071
Oklahoma,Kingfisher County,5514,853,1,0.014,40073
Oklahoma,Kiowa County,2667,699,0,0.000,08061
Oklahoma,Latimer County,3435,762,2,0.043,40077
Oklahoma,Le Flore County,15199,3296,1,0.005,40079
Oklahoma,Lincoln County,11996,2607,0,0.000,05079
Oklahoma,Logan County,15596,5452,2,0.009,05083
Oklahoma,Love County,3301,711,1,0.023,40085
Oklahoma,McClain County,15264,3581,1,0.005,40087
Oklahoma,McCurtain County,9478,1856,3,0.024,40089
Oklahoma,McIntosh County,6152,2024,1,0.011,13191
Oklahoma,Major County,3082,320,0,0.000,40093
Oklahoma,Marshall County,4887,1099,0,0.000,01095
Oklahoma,Mayes County,12743,3580,3,0.017,40097
Oklahoma,Murray County,4610,1156,0,0.000,13213
Oklahoma,Muskogee County,16495,8013,5,0.019,40101
Oklahoma,Noble County,3816,1000,1,0.019,18113
Oklahoma,Nowata County,3610,712,1,0.021,40105
Oklahoma,Okfuskee County,3046,889,3,0.069,40107
Oklahoma,Oklahoma County,144916,141587,57,0.018,40109
Oklahoma,Okmulgee County,9651,4352,6,0.039,40111
Oklahoma,Osage County,14107,5998,2,0.009,20139
Oklahoma,Ottawa County,8545,2684,1,0.008,20143
Oklahoma,Pawnee County,5256,1362,1,0.014,20145
Oklahoma,Payne County,17778,10881,4,0.013,40119
Oklahoma,Pittsburg County,13829,3766,3,0.015,40121
Oklahoma,Pontotoc County,10784,4116,5,0.030,28115
Oklahoma,Pottawatomie County,20224,7274,3,0.010,20149
Oklahoma,Pushmataha County,4015,668,0,0.000,40127
Oklahoma,Roger Mills County,1626,168,0,0.000,40129
Oklahoma,Rogers County,33988,9578,2,0.004,40131
Oklahoma,Seminole County,6008,2150,2,0.022,12117
Oklahoma,Sequoyah County,12113,3035,5,0.030,40135
Oklahoma,Stephens County,15552,3151,0,0.000,13257
Oklahoma,Texas County,4504,894,1,0.017,29215
Oklahoma,Tillman County,2076,597,0,0.000,40141
Oklahoma,Tulsa County,150266,108813,42,0.015,40143
Oklahoma,Wagoner County,26058,8439,3,0.008,40145
Oklahoma,Washington County,17069,5790,3,0.012,01129
Oklahoma,Washita County,4078,596,2,0.039,40149
Oklahoma,Woods County,2989,590,0,0.000,40151
Oklahoma,Woodward County,6607,1005,0,0.000,40153
Oregon,Baker County,7316,2332,0,0.000,12003
Oregon,Benton County,14647,35438,0,0.000,05007
Oregon,Clackamas County,96366,127239,11,0.004,41005
Oregon,Clatsop County,9713,12295,2,0.008,41007
Oregon,Columbia County,16779,13535,2,0.006,05027
Oregon,Coos County,21488,14024,2,0.005,33007
Oregon,Crook County,11103,3715,0,0.000,41013
Oregon,Curry County,8441,6023,0,0.000,35009
Oregon,Deschutes County,54183,64102,7,0.005,41017
Oregon,Douglas County,42513,18780,3,0.004,08035
Oregon,Gilliam County,830,323,0,0.000,41021
Oregon,Grant County,3537,923,0,0.000,05053
Oregon,Harney County,3465,890,1,0.021,41025
Oregon,Hood River County,3858,8530,0,0.000,41027
Oregon,Jackson County,63012,58386,8,0.006,01071
Oregon,Jefferson County,7044,4306,0,0.000,01073
Oregon,Josephine County,30954,17908,7,0.013,41033
Oregon,Klamath County,25048,10260,6,0.015,41035
Oregon,Lake County,3449,788,0,0.000,06033
Oregon,Lane County,79208,132015,13,0.006,20101
Oregon,Lincoln County,12336,17248,1,0.003,05079
Oregon,Linn County,42708,25893,1,0.001,19113
Oregon,Malheur County,8101,3202,1,0.008,41045
Oregon,Marion County,77292,78537,8,0.005,01093
Oregon,Morrow County,3557,1345,0,0.000,39117
Oregon,Multnomah County,81476,361561,22,0.005,41051
Oregon,Polk County,23259,22431,4,0.008,05113
Oregon,Sherman County,914,257,1,0.078,20181
Oregon,Tillamook County,8306,7956,0,0.000,41057
Oregon,Umatilla County,21002,10499,2,0.006,41059
Oregon,Union County,10247,4227,0,0.000,05139
Oregon,Wallowa County,3390,1619,0,0.000,41063
Oregon,Wasco County,6965,6467,1,0.007,41065
Oregon,Washington County,97820,205848,16,0.005,01129
Oregon,Wheeler County,710,216,0,0.000,13309
Oregon,Yamhill County,27669,25418,3,0.005,41071
Pennsylvania,Adams County,37009,17919,2,0.003,08001
Pennsylvania,Allegheny County,268340,396767,19,0.003,42003
Pennsylvania,Armstrong County,26105,7130,0,0.000,42005
Pennsylvania,Beaver County,53886,37389,1,0.001,40007
Pennsylvania,Bedford County,22529,4266,1,0.003,42009
Pennsylvania,Berks County,105941,89530,4,0.002,42011
Pennsylvania,Blair County,44714,17425,1,0.001,42013
Pennsylvania,Bradford County,21185,7877,0,0.000,12007
Pennsylvania,Bucks County,182742,198251,4,0.001,42017
Pennsylvania,Butler County,73023,36534,2,0.002,01013
Pennsylvania,Cambria County,47885,21614,2,0.003,42021
Pennsylvania,Cameron County,1771,634,0,0.000,42023
Pennsylvania,Carbon County,21607,10990,1,0.003,30009
Pennsylvania,Centre County,36042,39718,1,0.001,42027
Pennsylvania,Chester County,126446,177408,1,0.000,42029
Pennsylvania,Clarion County,14363,4615,0,0.000,42031
Pennsylvania,Clearfield County,28984,9598,0,0.000,42033
Pennsylvania,Clinton County,11668,5406,0,0.000,17027
Pennsylvania,Columbia County,19752,10289,1,0.003,05027
Pennsylvania,Crawford County,27990,12584,1,0.002,05033
Pennsylvania,Cumberland County,76149,61168,0,0.000,17035
Pennsylvania,Dauphin County,65129,77387,8,0.005,42043
Pennsylvania,Delaware County,115810,199618,8,0.002,18035
Pennsylvania,Elk County,11993,4478,0,0.000,20049
Pennsylvania,Erie County,65834,67265,3,0.002,36029
Pennsylvania,Fayette County,39956,19486,4,0.006,01057
Pennsylvania,Forest County,1864,715,0,0.000,42053
Pennsylvania,Franklin County,56628,22040,2,0.002,01059
Pennsylvania,Fulton County,6660,1068,1,0.012,05049
Pennsylvania,Greene County,12436,4882,0,0.000,01063
Pennsylvania,Huntingdon County,16937,5389,1,0.004,42061
Pennsylvania,Indiana County,27832,12475,1,0.002,42063
Pennsylvania,Jefferson County,17928,4498,0,0.000,01073
Pennsylvania,Juniata County,9648,2253,0,0.000,42067
Pennsylvania,Lackawanna County,51501,61124,2,0.002,42069
Pennsylvania,Lancaster County,156938,112536,8,0.003,31109
Pennsylvania,Lawrence County,29071,15557,2,0.004,01079
Pennsylvania,Lebanon County,45907,23412,3,0.004,42075
Pennsylvania,Lehigh County,82134,95539,6,0.003,42077
Pennsylvania,Luzerne County,84649,62983,5,0.003,42079
Pennsylvania,Lycoming County,40885,16722,1,0.002,42081
Pennsylvania,McKean County,13892,5024,1,0.005,0
Pennsylvania,Mercer County,35282,20426,1,0.002,17131
Pennsylvania,Mifflin County,16532,4560,1,0.004,42087
Pennsylvania,Monroe County,37297,42102,5,0.006,01099
Pennsylvania,Montgomery County,182907,313543,6,0.001,01101
Pennsylvania,Montour County,5842,3768,0,0.000,42093
Pennsylvania,Northampton County,82830,84145,3,0.002,37131
Pennsylvania,Northumberland County,28412,12414,0,0.000,42097
Pennsylvania,Perry County,17879,5704,1,0.004,01105
Pennsylvania,Philadelphia County,125897,555833,37,0.005,42101
Pennsylvania,Pike County,18979,12878,1,0.003,01109
Pennsylvania,Potter County,7117,1686,0,0.000,42105
Pennsylvania,Schuylkill County,48100,20425,3,0.004,42107
Pennsylvania,Snyder County,13816,4848,0,0.000,42109
Pennsylvania,Somerset County,31105,8543,1,0.002,23025
Pennsylvania,Sullivan County,2622,921,1,0.026,18153
Pennsylvania,Susquehanna County,14879,6084,0,0.000,42115
Pennsylvania,Tioga County,15735,4953,2,0.009,36107
Pennsylvania,Union County,12194,7322,0,0.000,05139
Pennsylvania,Venango County,18286,7475,1,0.004,42121
Pennsylvania,Warren County,14020,5987,1,0.005,13301
Pennsylvania,Washington County,71375,44712,3,0.002,01129
Pennsylvania,Wayne County,18466,9135,2,0.007,13305
Pennsylvania,Westmoreland County,128304,70738,8,0.004,42129
Pennsylvania,Wyoming County,9819,4642,0,0.000,36121
Pennsylvania,York County,143260,85323,10,0.004,23031
Rhode Island,East Providence,7832,14499,0,0.000,0
Rhode Island,Exeter,2004,1945,0,0.000,0
Rhode Island,Foster,1563,1197,0,0.000,0
Rhode Island,Glocester,3321,2579,0,0.000,0
Rhode Island,Hopkinton,2396,2271,0,0.000,0
Rhode Island,Jamestown,1193,2748,0,0.000,0
Rhode Island,Johnston,8126,6717,0,0.000,0
Rhode Island,Lincoln,5721,6492,0,0.000,0
Rhode Island,Little Compton,943,1500,0,0.000,0
Rhode Island,Middletown,2846,5406,0,0.000,0
Rhode Island,Barrington,2846,7597,0,0.000,0
Rhode Island,Narragansett,3526,5269,0,0.000,0
Rhode Island,Newport,2609,7631,1,0.009,0
Rhode Island,New Shoreham,189,723,0,0.000,0
Rhode Island,North Kingstown,6564,10096,0,0.000,0
Rhode Island,North Providence,7044,9283,0,0.000,0
Rhode Island,North Smithfield,3517,3454,0,0.000,0
Rhode Island,Pawtucket,7144,17626,0,0.000,0
Rhode Island,Portsmouth,3955,6529,0,0.000,0
Rhode Island,Providence,9993,45076,5,0.008,0
Rhode Island,Richmond,2318,2318,0,0.000,0
Rhode Island,Bristol,4521,6647,0,0.000,0
Rhode Island,Scituate,3780,2694,0,0.000,0
Rhode Island,Smithfield,5688,5482,0,0.000,0
Rhode Island,South Kingstown,4944,11051,0,0.000,0
Rhode Island,Tiverton,3986,5064,0,0.000,0
Rhode Island,Warren,2219,3457,0,0.000,0
Rhode Island,Warwick,19345,25491,0,0.000,0
Rhode Island,Westerly,5400,7051,0,0.000,0
Rhode Island,West Greenwich,2227,1646,0,0.000,0
Rhode Island,West Warwick,6427,7153,0,0.000,0
Rhode Island,Woonsocket,6185,7167,0,0.000,0
Rhode Island,Burrillville,4875,3395,0,0.000,0
Rhode Island,Central Falls,1068,2893,0,0.000,0
Rhode Island,Charlestown,2182,2874,0,0.000,0
Rhode Island,Coventry,10366,9027,0,0.000,0
Rhode Island,Cranston,17033,22397,0,0.000,0
Rhode Island,Cumberland,8329,10723,0,0.000,0
Rhode Island,East Greenwich,3196,5157,0,0.000,0
South Carolina,Abbeville County,9343,5106,0,0.000,45001
South Carolina,Aiken County,51589,32275,6,0.007,45003
South Carolina,Allendale County,835,2718,0,0.000,45005
South Carolina,Anderson County,67565,27169,11,0.011,20003
South Carolina,Bamberg County,2417,4010,0,0.000,45009
South Carolina,Barnwell County,5492,4720,0,0.000,45011
South Carolina,Beaufort County,52954,43231,2,0.002,37013
South Carolina,Berkeley County,57397,45223,5,0.004,45015
South Carolina,Calhoun County,4305,3905,0,0.000,01015
South Carolina,Charleston County,93297,121485,11,0.005,45019
South Carolina,Cherokee County,18043,6983,3,0.011,01019
South Carolina,Chester County,8660,6941,2,0.012,42029
South Carolina,Chesterfield County,11297,7431,3,0.015,45025
South Carolina,Clarendon County,8361,8250,0,0.000,45027
South Carolina,Colleton County,10440,8602,1,0.005,45029
South Carolina,Darlington County,16832,15220,2,0.006,45031
South Carolina,Dillon County,6582,6436,2,0.014,45033
South Carolina,Dorchester County,41913,33824,3,0.004,24019
South Carolina,Edgefield County,8184,4953,2,0.014,45037
South Carolina,Fairfield County,4625,7382,0,0.000,09001
South Carolina,Florence County,32605,31149,5,0.007,45041
South Carolina,Georgetown County,20487,15822,2,0.005,45043
South Carolina,Greenville County,150021,103030,16,0.006,45045
South Carolina,Greenwood County,19431,12145,1,0.003,20073
South Carolina,Hampton County,3905,5322,0,0.000,45049
South Carolina,Horry County,118821,59180,10,0.005,45051
South Carolina,Jasper County,7065,7162,2,0.013,13159
South Carolina,Kershaw County,20471,12699,1,0.003,45055
South Carolina,Lancaster County,30312,18937,2,0.004,31109
South Carolina,Laurens County,20004,10159,0,0.000,13175
South Carolina,Lee County,3008,5329,0,0.000,01081
South Carolina,Lexington County,92817,49301,13,0.008,45063
South Carolina,McCormick County,2958,2687,0,0.000,45065
South Carolina,Marion County,5711,8872,0,0.000,01093
South Carolina,Marlboro County,5044,6290,0,0.000,45069
South Carolina,Newberry County,11443,6958,1,0.005,45071
South Carolina,Oconee County,29698,10414,1,0.002,13219
South Carolina,Orangeburg County,13603,27295,2,0.004,45075
South Carolina,Pickens County,42907,13645,1,0.002,01107
South Carolina,Richland County,58313,132570,6,0.003,17159
South Carolina,Saluda County,6210,2963,0,0.000,45081
South Carolina,Spartanburg County,93560,52926,9,0.006,45083
South Carolina,Sumter County,21000,27379,2,0.004,01119
South Carolina,Union County,8183,4935,2,0.014,05139
South Carolina,Williamsburg County,5532,10289,1,0.006,45089
South Carolina,York County,80501,58094,3,0.002,23031
South Dakota,Aurora County,1052,317,1,0.066,46003
South Dakota,Beadle County,4808,2107,0,0.000,46005
South Dakota,Bennett County,694,466,0,0.000,46007
South Dakota,Bon Homme County,2235,721,0,0.000,46009
South Dakota,Brookings County,8000,6110,0,0.000,46011
South Dakota,Brown County,10580,6538,0,0.000,17009
South Dakota,Brule County,1750,673,0,0.000,46015
South Dakota,Buffalo County,183,352,1,0.170,31019
South Dakota,Butte County,3731,939,0,0.000,06007
South Dakota,Campbell County,747,117,0,0.000,21037
South Dakota,Charles Mix County,2552,1177,0,0.000,46023
South Dakota,Clark County,1373,437,0,0.000,05019
South Dakota,Clay County,2456,3083,0,0.000,01027
South Dakota,Codington County,8958,3837,0,0.000,46029
South Dakota,Corson County,647,622,0,0.000,46031
South Dakota,Custer County,3852,1522,0,0.000,08027
South Dakota,Davison County,5613,2648,2,0.022,46035
South Dakota,Day County,1869,1052,0,0.000,46037
South Dakota,Deuel County,1699,609,0,0.000,31049
South Dakota,Dewey County,790,1131,0,0.000,40043
South Dakota,Douglas County,1468,216,0,0.000,08035
South Dakota,Edmunds County,1538,417,0,0.000,46045
South Dakota,Fall River County,2878,1053,0,0.000,46047
South Dakota,Faulk County,964,198,0,0.000,46049
South Dakota,Grant County,2618,1056,0,0.000,05053
South Dakota,Gregory County,1772,455,0,0.000,46053
South Dakota,Haakon County,1026,105,0,0.000,46055
South Dakota,Hamlin County,2372,647,0,0.000,46057
South Dakota,Hand County,1433,373,0,0.000,46059
South Dakota,Hanson County,1793,557,0,0.000,46061
South Dakota,Harding County,748,49,0,0.000,35021
South Dakota,Hughes County,5522,2953,0,0.000,40063
South Dakota,Hutchinson County,2944,762,0,0.000,46067
South Dakota,Hyde County,564,136,0,0.000,37095
South Dakota,Jackson County,738,359,0,0.000,01071
South Dakota,Jerauld County,721,270,0,0.000,46073
South Dakota,Jones County,498,90,0,0.000,13169
South Dakota,Kingsbury County,1904,819,0,0.000,46077
South Dakota,Lake County,3681,2068,0,0.000,06033
South Dakota,Lawrence County,8753,4537,1,0.007,01079
South Dakota,Lincoln County,19676,11981,0,0.000,05079
South Dakota,Lyman County,1042,525,0,0.000,46085
South Dakota,McCook County,2068,769,0,0.000,46087
South Dakota,McPherson County,1075,222,0,0.000,20113
South Dakota,Marshall County,1287,858,0,0.000,01095
South Dakota,Meade County,9875,3285,0,0.000,20119
South Dakota,Mellette County,449,298,0,0.000,46095
South Dakota,Miner County,787,320,0,0.000,46097
South Dakota,Minnehaha County,49249,40482,3,0.003,46099
South Dakota,Moody County,1951,1179,0,0.000,46101
South Dakota,Oglala Lakota County,297,2829,3,0.087,0
South Dakota,Pennington County,35063,20606,12,0.020,27113
South Dakota,Perkins County,1401,239,0,0.000,31135
South Dakota,Potter County,1139,227,0,0.000,42105
South Dakota,Roberts County,2404,1828,0,0.000,46109
South Dakota,Sanborn County,905,257,0,0.000,46111
South Dakota,Spink County,2104,998,0,0.000,46115
South Dakota,Stanley County,1203,421,0,0.000,46117
South Dakota,Sully County,726,185,0,0.000,46119
South Dakota,Todd County,532,1963,3,0.109,21219
South Dakota,Tripp County,2161,495,0,0.000,46123
South Dakota,Turner County,3290,1139,0,0.000,13287
South Dakota,Union County,5949,2729,0,0.000,05139
South Dakota,Walworth County,1966,565,0,0.000,46129
South Dakota,Yankton County,6581,4016,0,0.000,46135
South Dakota,Ziebach County,404,481,0,0.000,46137
Tennessee,Anderson County,23163,11733,4,0.010,20003
Tennessee,Bedford County,14317,4443,1,0.005,42009
Tennessee,Benton County,5661,1526,0,0.000,05007
Tennessee,Bledsoe County,4725,971,0,0.000,47007
Tennessee,Blount County,47195,17834,3,0.004,01009
Tennessee,Bradley County,35194,9849,4,0.008,05011
Tennessee,Campbell County,12330,2438,2,0.012,21037
Tennessee,Cannon County,5190,1261,0,0.000,47015
Tennessee,Carroll County,9194,2558,1,0.008,05015
Tennessee,Carter County,19873,4613,3,0.011,21043
Tennessee,Cheatham County,14328,5457,0,0.000,47021
Tennessee,Chester County,5951,1411,0,0.000,42029
Tennessee,Claiborne County,10598,2201,1,0.007,28021
Tennessee,Clay County,2733,735,0,0.000,01027
Tennessee,Cocke County,12182,2524,3,0.019,47029
Tennessee,Coffee County,17863,5704,1,0.004,01031
Tennessee,Crockett County,4673,1382,2,0.030,47033
Tennessee,Cumberland County,25167,6728,2,0.006,17035
Tennessee,Davidson County,99415,197846,14,0.004,37057
